uniprot_id	entrez_id	class	subclass
P54252	4287	Enzyme	Protease
P08473	4311	Enzyme	Protease
P03956	4312	Enzyme	Protease
P08253	4313	Enzyme	Protease
P08254	4314	Enzyme	Protease
P09237	4316	Enzyme	Protease
P22894	4317	Enzyme	Protease
P14780	4318	Enzyme	Protease
P09238	4319	Enzyme	Protease
P24347	4320	Enzyme	Protease
P39900	4321	Enzyme	Protease
P45452	4322	Enzyme	Protease
P50281	4323	Enzyme	Protease
P51511	4324	Enzyme	Protease
P51512	4325	Enzyme	Protease
Q9ULZ9	4326	Enzyme	Protease
Q99542	4327	Enzyme	Protease
P26927	4485	Enzyme	Protease
O43847	4898	Enzyme	Protease
P09958	5045	Enzyme	Protease
P29122	5046	Enzyme	Protease
Q13219	5069	Enzyme	Protease
P29120	5122	Enzyme	Protease
Q92824	5125	Enzyme	Protease
P16519	5126	Enzyme	Protease
P12955	5184	Enzyme	Protease
P0DJD9	5222	Enzyme	Protease
P20142	5225	Enzyme	Protease
P78562	5251	Enzyme	Protease
P00750	5327	Enzyme	Protease
P00749	5328	Enzyme	Protease
P00747	5340	Enzyme	Protease
P10619	5476	Enzyme	Protease
P42785	5547	Enzyme	Protease
P48147	5550	Enzyme	Protease
P04070	5624	Enzyme	Protease
Q99538	5641	Enzyme	Protease
P07477	5644	Enzyme	Protease
P07478	5645	Enzyme	Protease
P35030	5646	Enzyme	Protease
P48740	5648	Enzyme	Protease
P78509	5649	Enzyme	Protease
P49862	5650	Enzyme	Protease
P98073	5651	Enzyme	Protease
Q16651	5652	Enzyme	Protease
Q92876	5653	Enzyme	Protease
Q92743	5654	Enzyme	Protease
O43240	5655	Enzyme	Protease
P24158	5657	Enzyme	Protease
P49768	5663	Enzyme	Protease
P49810	5664	Enzyme	Protease
P25786	5682	Enzyme	Protease
P25787	5683	Enzyme	Protease
P25788	5684	Enzyme	Protease
P25789	5685	Enzyme	Protease
P28066	5686	Enzyme	Protease
P60900	5687	Enzyme	Protease
O14818	5688	Enzyme	Protease
P20618	5689	Enzyme	Protease
P49721	5690	Enzyme	Protease
P49720	5691	Enzyme	Protease
P28070	5692	Enzyme	Protease
P28074	5693	Enzyme	Protease
P28072	5694	Enzyme	Protease
Q99436	5695	Enzyme	Protease
P28062	5696	Enzyme	Protease
P28065	5698	Enzyme	Protease
P40306	5699	Enzyme	Protease
P62191	5700	Enzyme	Protease
P35998	5701	Enzyme	Protease
P62195	5705	Enzyme	Protease
P51665	5713	Enzyme	Protease
P00797	5972	Enzyme	Protease
Q9H4A4	6051	Enzyme	Protease
Q15465	6469	Enzyme	Protease
O75808	6650	Enzyme	Protease
Q9UQ90	6687	Enzyme	Protease
Q9Y5Y6	6768	Enzyme	Protease
P78536	6868	Enzyme	Protease
P02786	7037	Enzyme	Protease
P52888	7064	Enzyme	Protease
O43897	7092	Enzyme	Protease
Q9Y6L7	7093	Enzyme	Protease
O15393	7113	Enzyme	Protease
P21580	7128	Enzyme	Protease
P29144	7174	Enzyme	Protease
Q15661	7177	Enzyme	Protease
P20231	7177	Enzyme	Protease
P09936	7345	Enzyme	Protease
P15374	7347	Enzyme	Protease
Q13107	7375	Enzyme	Protease
O94782	7398	Enzyme	Protease
Q9NQW7	7511	Enzyme	Protease
O43895	7512	Enzyme	Protease
Q93009	7874	Enzyme	Protease
O43184	8038	Enzyme	Protease
P45974	8078	Enzyme	Protease
Q16740	8192	Enzyme	Protease
P51784	8237	Enzyme	Protease
Q93008	8239	Enzyme	Protease
O00507	8287	Enzyme	Protease
Q92560	8314	Enzyme	Protease
P56730	8492	Enzyme	Protease
O75900	8510	Enzyme	Protease
Q66K79	8532	Enzyme	Protease
O00303	8665	Enzyme	Protease
Q14703	8720	Enzyme	Protease
Q9UBX1	8722	Enzyme	Protease
Q9H013	8728	Enzyme	Protease
O75077	8745	Enzyme	Protease
Q9UKJ8	8747	Enzyme	Protease
O43506	8748	Enzyme	Protease
Q9Y3Q7	8749	Enzyme	Protease
Q13444	8751	Enzyme	Protease
Q13443	8754	Enzyme	Protease
Q9H2U9	8756	Enzyme	Protease
Q92820	8836	Enzyme	Protease
P22891	8858	Enzyme	Protease
P21128	8909	Enzyme	Protease
Q92995	8975	Enzyme	Protease
O75783	9028	Enzyme	Protease
P54578	9097	Enzyme	Protease
P35125	9098	Enzyme	Protease
O75604	9099	Enzyme	Protease
Q14694	9100	Enzyme	Protease
P40818	9101	Enzyme	Protease
Q16549	9159	Enzyme	Protease
O60882	9313	Enzyme	Protease
P36776	9361	Enzyme	Protease
O60235	9407	Enzyme	Protease
O95672	9427	Enzyme	Protease
O96009	9476	Enzyme	Protease
O75173	9507	Enzyme	Protease
O15072	9508	Enzyme	Protease
O95450	9509	Enzyme	Protease
Q9UHI8	9510	Enzyme	Protease
O75439	9512	Enzyme	Protease
P55786	9520	Enzyme	Protease
Q4J6C6	9581	Enzyme	Protease
Q9Y5K2	9622	Enzyme	Protease
Q14674	9700	Enzyme	Protease
P0DPD8	9718	Enzyme	Protease
P0DPD6	9718	Enzyme	Protease
Q70CQ2	9736	Enzyme	Protease
Q15005	9789	Enzyme	Protease
Q12765	9805	Enzyme	Protease
Q504Q3	9924	Enzyme	Protease
Q15040	9929	Enzyme	Protease
Q9Y4E8	9958	Enzyme	Protease
Q9Y6I4	9960	Enzyme	Protease
Q9Y256	9986	Enzyme	Protease
Q9Y3Q0	10003	Enzyme	Protease
Q9UQQ1	10004	Enzyme	Protease
Q92643	10026	Enzyme	Protease
Q9NY33	10072	Enzyme	Protease
P09093	10136	Enzyme	Protease
O00487	10213	Enzyme	Protease
O75844	10269	Enzyme	Protease
Q9NQE7	10279	Enzyme	Protease
Q9Y646	10404	Enzyme	Protease
Q5JRX3	10531	Enzyme	Protease
Q9Y5T5	10600	Enzyme	Protease
O95630	10617	Enzyme	Protease
Q9Y5Q5	10699	Enzyme	Protease
Q53GS9	10713	Enzyme	Protease
Q96TA2	10730	Enzyme	Protease
O00187	10747	Enzyme	Protease
O14815	10753	Enzyme	Protease
Q9UKQ2	10863	Enzyme	Protease
Q9Y2K6	10868	Enzyme	Protease
O94966	10869	Enzyme	Protease
Q9UDY8	10892	Enzyme	Protease
Q9Y5R2	10893	Enzyme	Protease
Q9Y4W6	10939	Enzyme	Protease
Q9Y6M0	10942	Enzyme	Protease
Q92905	10987	Enzyme	Protease
P50579	10988	Enzyme	Protease
Q9UBX7	11012	Enzyme	Protease
Q9UKF2	11085	Enzyme	Protease
Q9UKF5	11086	Enzyme	Protease
Q76LX8	11093	Enzyme	Protease
Q9UP79	11095	Enzyme	Protease
Q9UNA0	11096	Enzyme	Protease
O95084	11098	Enzyme	Protease
Q9UMQ6	11131	Enzyme	Protease
Q9HC96	11132	Enzyme	Protease
Q9UKP4	11173	Enzyme	Protease
Q9UKP5	11174	Enzyme	Protease
O60259	11202	Enzyme	Protease
Q2TV78	11223	Enzyme	Protease
Q9UMW8	11274	Enzyme	Protease
Q99497	11315	Enzyme	Protease
Q99895	11330	Enzyme	Protease
Q8TEY7	23032	Enzyme	Protease
P53582	23173	Enzyme	Protease
Q9Y4P1	23192	Enzyme	Protease
Q10713	23203	Enzyme	Protease
Q9UPW5	23287	Enzyme	Protease
Q9UPT9	23326	Enzyme	Protease
Q9UPU5	23358	Enzyme	Protease
Q9BZJ3	23430	Enzyme	Protease
P08861	23436	Enzyme	Protease
Q9Y6W3	23473	Enzyme	Protease
P67812	23478	Enzyme	Protease
Q9ULA0	23549	Enzyme	Protease
P31944	23581	Enzyme	Protease
P56817	23621	Enzyme	Protease
Q16769	25797	Enzyme	Protease
O95379	25816	Enzyme	Protease
Q9Y337	25818	Enzyme	Protease
Q9NRR2	25823	Enzyme	Protease
Q9Y5Z0	25825	Enzyme	Protease
Q70CQ1	25862	Enzyme	Protease
Q6UXH9	25891	Enzyme	Protease
Q9GZR1	26054	Enzyme	Protease
Q9UKR3	26085	Enzyme	Protease
Q9H4L4	26168	Enzyme	Protease
Q9UK80	27005	Enzyme	Protease
Q9UJW2	27283	Enzyme	Protease
O15204	27299	Enzyme	Protease
Q6ICB0	27351	Enzyme	Protease
O43464	27429	Enzyme	Protease
Q9Y6A9	28972	Enzyme	Protease
Q9UL52	28983	Enzyme	Protease
Q9UI38	29122	Enzyme	Protease
Q9UHP3	29761	Enzyme	Protease
Q9P0U3	29843	Enzyme	Protease
Q9UHL4	29952	Enzyme	Protease
Q9UKU6	29953	Enzyme	Protease
Q9P0G3	43847	Enzyme	Protease
Q9UKR0	43849	Enzyme	Protease
O43323	50846	Enzyme	Protease
Q9BSY9	51029	Enzyme	Protease
P08218	51032	Enzyme	Protease
P28838	51056	Enzyme	Protease
Q9UI42	51200	Enzyme	Protease
Q9NZP8	51279	Enzyme	Protease
Q86W34	51321	Enzyme	Protease
O43462	51360	Enzyme	Protease
Q9Y5K5	51377	Enzyme	Protease
Q9NZ08	51752	Enzyme	Protease
Q9P0K1	53616	Enzyme	Protease
Q9H3G5	54504	Enzyme	Protease
Q70EK8	54532	Enzyme	Protease
Q6UW60	54760	Enzyme	Protease
Q9UGI0	54764	Enzyme	Protease
Q9NXJ5	54858	Enzyme	Protease
Q6V1X1	54878	Enzyme	Protease
Q9NX52	54933	Enzyme	Protease
Q96K76	55031	Enzyme	Protease
Q9NVE5	55230	Enzyme	Protease
Q9NUQ7	55325	Enzyme	Protease
Q9NUJ1	55347	Enzyme	Protease
Q5VVQ6	55432	Enzyme	Protease
Q9H300	55486	Enzyme	Protease
Q9H2R5	55554	Enzyme	Protease
Q96G74	55593	Enzyme	Protease
Q96FW1	55611	Enzyme	Protease
Q9H6P5	55617	Enzyme	Protease
Q9NPF4	55644	Enzyme	Protease
Q96KP4	55748	Enzyme	Protease
Q96SM3	56265	Enzyme	Protease
Q9NRE1	56547	Enzyme	Protease
Q9NRS4	56649	Enzyme	Protease
Q8TCT7	56928	Enzyme	Protease
Q6GQQ9	56957	Enzyme	Protease
Q9P2N4	56999	Enzyme	Protease
Q8N4T0	57094	Enzyme	Protease
Q9HAU8	57140	Enzyme	Protease
Q9BQF6	57337	Enzyme	Protease
Q9HBJ8	57393	Enzyme	Protease
Q70CQ4	57478	Enzyme	Protease
Q9BYT8	57486	Enzyme	Protease
Q9P2H5	57558	Enzyme	Protease
Q96FJ0	57559	Enzyme	Protease
Q9P275	57602	Enzyme	Protease
Q8N608	57628	Enzyme	Protease
Q96RU2	57646	Enzyme	Protease
Q9HBJ7	57663	Enzyme	Protease
Q86T82	57695	Enzyme	Protease
Q9BYF1	59272	Enzyme	Protease
Q9HB40	59342	Enzyme	Protease
Q9HC62	59343	Enzyme	Protease
Q8NDL9	60509	Enzyme	Protease
P61009	60559	Enzyme	Protease
Q9BXP8	60676	Enzyme	Protease
P08217	63036	Enzyme	Protease
Q9NQH7	63929	Enzyme	Protease
Q9GZN4	64063	Enzyme	Protease
Q9H306	64066	Enzyme	Protease
Q9GZM7	64129	Enzyme	Protease
Q6P179	64167	Enzyme	Protease
Q9H4B0	64172	Enzyme	Protease
Q9H4A9	64174	Enzyme	Protease
Q9H4B8	64180	Enzyme	Protease
Q9NPA2	64386	Enzyme	Protease
P20231	64499	Enzyme	Protease
P57727	64699	Enzyme	Protease
P62068	64854	Enzyme	Protease
Q96DC9	78990	Enzyme	Protease
Q9H239	79148	Enzyme	Protease
P46736	79184	Enzyme	Protease
Q495T6	79258	Enzyme	Protease
Q0VDG4	79634	Enzyme	Protease
Q8NDH3	79716	Enzyme	Protease
Q5U5Z8	79841	Enzyme	Protease
Q7Z2K6	79956	Enzyme	Protease
P59510	80070	Enzyme	Protease
Q96JH7	80124	Enzyme	Protease
Q9BZ11	80332	Enzyme	Protease
Q9H3S3	80975	Enzyme	Protease
Q8TCT9	81502	Enzyme	Protease
P58397	81792	Enzyme	Protease
Q9H324	81794	Enzyme	Protease
Q8WW43	83464	Enzyme	Protease
Q86WA8	83752	Enzyme	Protease
Q9BXU7	83844	Enzyme	Protease
Q9BQR3	83886	Enzyme	Protease
Q96T52	83943	Enzyme	Protease
Q9BYE2	84000	Enzyme	Protease
Q9H0E7	84101	Enzyme	Protease
Q9H9J4	84132	Enzyme	Protease
Q86UV5	84196	Enzyme	Protease
Q8TEB9	84236	Enzyme	Protease
Q8NB14	84640	Enzyme	Protease
Q8NFA0	84669	Enzyme	Protease
Q96KN2	84735	Enzyme	Protease
Q70CQ3	84749	Enzyme	Protease
Q5VU57	84871	Enzyme	Protease
Q8TCT8	84888	Enzyme	Protease
Q8N6M6	84909	Enzyme	Protease
Q96DT6	84938	Enzyme	Protease
Q8N594	84954	Enzyme	Protease
Q86TL0	84971	Enzyme	Protease
Q70EL2	85015	Enzyme	Protease
Q96KR4	89782	Enzyme	Protease
Q96FV2	90507	Enzyme	Protease
Q9BY50	90701	Enzyme	Protease
Q86TI2	91039	Enzyme	Protease
Q14390	91227	Enzyme	Protease
Q9Y6H3	91419	Enzyme	Protease
Q9BX51	92086	Enzyme	Protease
Q6MZZ7	92291	Enzyme	Protease
Q9H3M9	92552	Enzyme	Protease
Q8WXQ8	93979	Enzyme	Protease
P83110	94031	Enzyme	Protease
Q5VVJ2	114803	Enzyme	Protease
Q8WYN0	115201	Enzyme	Protease
Q96E52	115209	Enzyme	Protease
P81605	117159	Enzyme	Protease
Q8N119	118856	Enzyme	Protease
Q8N436	119587	Enzyme	Protease
Q8TCT6	121665	Enzyme	Protease
A5LHX3	122706	Enzyme	Protease
Q96LD8	123228	Enzyme	Protease
Q96MI9	123624	Enzyme	Protease
Q70EL4	124739	Enzyme	Protease
Q6P531	124975	Enzyme	Protease
Q8TAC2	126119	Enzyme	Protease
Q8IVL8	130749	Enzyme	Protease
Q86T26	132724	Enzyme	Protease
Q8IYS1	135293	Enzyme	Protease
A4D1T9	136242	Enzyme	Protease
Q8IYP2	136541	Enzyme	Protease
Q8WXS8	140766	Enzyme	Protease
Q8TAA3	143471	Enzyme	Protease
A6NFU8	145814	Enzyme	Protease
Q5K4E3	146547	Enzyme	Protease
Q6ZSI9	147968	Enzyme	Protease
Q6GTS8	148811	Enzyme	Protease
Q53RT3	151516	Enzyme	Protease
Q400G9	155185	Enzyme	Protease
Q70EK9	158880	Enzyme	Protease
Q70EL1	159195	Enzyme	Protease
Q8TE49	161725	Enzyme	Protease
P58872	162494	Enzyme	Protease
Q8IUH8	162540	Enzyme	Protease
Q8IU80	164656	Enzyme	Protease
Q8N3Z0	167681	Enzyme	Protease
Q8TE58	170689	Enzyme	Protease
Q8TE57	170690	Enzyme	Protease
Q8TE56	170691	Enzyme	Protease
Q8TE60	170692	Enzyme	Protease
Q8TE59	171019	Enzyme	Protease
Q96LU5	196294	Enzyme	Protease
Q6UWB4	203074	Enzyme	Protease
P83105	203100	Enzyme	Protease
Q8TC27	203102	Enzyme	Protease
Q96HI0	205564	Enzyme	Protease
Q6Q4G3	206338	Enzyme	Protease
O75317	219333	Enzyme	Protease
Q9HBA9	219595	Enzyme	Protease
Q2T9J0	219743	Enzyme	Protease
Q6PEW0	221191	Enzyme	Protease
Q6UB28	254042	Enzyme	Protease
Q58DX5	254827	Enzyme	Protease
Q8NBP7	255738	Enzyme	Protease
Q8NF86	260429	Enzyme	Protease
Q86WS5	283471	Enzyme	Protease
Q9UKQ9	284366	Enzyme	Protease
Q2L4Q9	339105	Enzyme	Protease
A1L453	339501	Enzyme	Protease
Q8NBH2	339855	Enzyme	Protease
Q7Z5A4	339906	Enzyme	Protease
Q6ZMR5	339967	Enzyme	Protease
Q8NEM8	340351	Enzyme	Protease
Q7RTY8	344805	Enzyme	Protease
Q7RTY5	345062	Enzyme	Protease
Q7Z410	360200	Enzyme	Protease
Q70EL3	373509	Enzyme	Protease
Q7RTY3	377047	Enzyme	Protease
Q6R6M4	377630	Enzyme	Protease
A6NHC0	388743	Enzyme	Protease
Q6ZWK6	389208	Enzyme	Protease
A6NNY8	389856	Enzyme	Protease
Q6UWY2	400668	Enzyme	Protease
Q7RTZ2	401447	Enzyme	Protease
Q6NVU6	402682	Enzyme	Protease
Q6HA08	431705	Enzyme	Protease
Q6GPI1	440387	Enzyme	Protease
A8MX76	440854	Enzyme	Protease
P0DJD8	643834	Enzyme	Protease
P0DJD7	643847	Enzyme	Protease
A6NCW0	645836	Enzyme	Protease
P0CW18	646960	Enzyme	Protease
A8MUK1	728386	Enzyme	Protease
Q6UXS9	100506742	Enzyme	Protease
P60484	5728	Enzyme	PTEN
Q9HBL0	7145	Enzyme	PTEN
P56180	7179	Enzyme	PTEN
Q63HR2	23371	Enzyme	PTEN
Q68CZ2	64759	Enzyme	PTEN
Q8IZW8	84951	Enzyme	PTEN
Q6XPS3	93492	Enzyme	PTEN
P24666	52	Enzyme	PTP
P30304	993	Enzyme	PTP
P30305	994	Enzyme	PTP
P30307	995	Enzyme	PTP
Q16667	1033	Enzyme	PTP
P28562	1843	Enzyme	PTP
Q05923	1844	Enzyme	PTP
P51452	1845	Enzyme	PTP
Q13115	1846	Enzyme	PTP
Q16690	1847	Enzyme	PTP
Q16828	1848	Enzyme	PTP
Q16829	1849	Enzyme	PTP
Q13202	1850	Enzyme	PTP
Q99956	1852	Enzyme	PTP
P18031	5770	Enzyme	PTP
P17706	5771	Enzyme	PTP
P26045	5774	Enzyme	PTP
P29074	5775	Enzyme	PTP
P29350	5777	Enzyme	PTP
P35236	5778	Enzyme	PTP
P43378	5780	Enzyme	PTP
Q06124	5781	Enzyme	PTP
Q05209	5782	Enzyme	PTP
Q12923	5783	Enzyme	PTP
Q15678	5784	Enzyme	PTP
P18433	5786	Enzyme	PTP
P23467	5787	Enzyme	PTP
P08575	5788	Enzyme	PTP
P23468	5789	Enzyme	PTP
P23469	5791	Enzyme	PTP
P10586	5792	Enzyme	PTP
P23470	5793	Enzyme	PTP
Q9HD43	5794	Enzyme	PTP
Q12913	5795	Enzyme	PTP
Q15262	5796	Enzyme	PTP
P28827	5797	Enzyme	PTP
Q16849	5798	Enzyme	PTP
Q92932	5799	Enzyme	PTP
Q16827	5800	Enzyme	PTP
Q15256	5801	Enzyme	PTP
Q13332	5802	Enzyme	PTP
P23471	5803	Enzyme	PTP
Q8WUJ0	6815	Enzyme	PTP
Q93096	7803	Enzyme	PTP
O95278	7957	Enzyme	PTP
Q12974	8073	Enzyme	PTP
O75319	8446	Enzyme	PTP
O60729	8555	Enzyme	PTP
Q9UNH5	8556	Enzyme	PTP
O60942	8732	Enzyme	PTP
Q92729	10076	Enzyme	PTP
O95147	11072	Enzyme	PTP
Q16825	11099	Enzyme	PTP
O14522	11122	Enzyme	PTP
O75365	11156	Enzyme	PTP
Q9Y6W6	11221	Enzyme	PTP
Q9UNI6	11266	Enzyme	PTP
Q9H3S7	25930	Enzyme	PTP
Q4JDL3	26095	Enzyme	PTP
Q9Y2R2	26191	Enzyme	PTP
Q99952	26469	Enzyme	PTP
Q6B8I1	51207	Enzyme	PTP
Q9UII6	51207	Enzyme	PTP
Q9Y6J8	51657	Enzyme	PTP
Q8WYL5	54434	Enzyme	PTP
Q9BVJ7	54935	Enzyme	PTP
Q8TE77	54961	Enzyme	PTP
Q9NRW4	56940	Enzyme	PTP
Q9H596	63904	Enzyme	PTP
Q9BV47	78986	Enzyme	PTP
Q9BY84	80824	Enzyme	PTP
P54829	84867	Enzyme	PTP
Q76I76	85464	Enzyme	PTP
Q9H1R2	128853	Enzyme	PTP
A2A3K4	138639	Enzyme	PTP
Q8WTR2	142679	Enzyme	PTP
Q8NEJ0	150290	Enzyme	PTP
Q68J44	338599	Enzyme	PTP
P41586	117	G protein-coupled receptor	GPCR
P30542	134	G protein-coupled receptor	GPCR
P29274	135	G protein-coupled receptor	GPCR
P29275	136	G protein-coupled receptor	GPCR
P0DMS8	140	G protein-coupled receptor	GPCR
P25100	146	G protein-coupled receptor	GPCR
P35368	147	G protein-coupled receptor	GPCR
P35348	148	G protein-coupled receptor	GPCR
P08913	150	G protein-coupled receptor	GPCR
P18089	151	G protein-coupled receptor	GPCR
P18825	152	G protein-coupled receptor	GPCR
P08588	153	G protein-coupled receptor	GPCR
P07550	154	G protein-coupled receptor	GPCR
P13945	155	G protein-coupled receptor	GPCR
P30556	185	G protein-coupled receptor	GPCR
P50052	186	G protein-coupled receptor	GPCR
P35414	187	G protein-coupled receptor	GPCR
P37288	552	G protein-coupled receptor	GPCR
P47901	553	G protein-coupled receptor	GPCR
P30518	554	G protein-coupled receptor	GPCR
O14514	575	G protein-coupled receptor	GPCR
O60241	576	G protein-coupled receptor	GPCR
O60242	577	G protein-coupled receptor	GPCR
P03999	611	G protein-coupled receptor	GPCR
P46663	623	G protein-coupled receptor	GPCR
P30411	624	G protein-coupled receptor	GPCR
P32302	643	G protein-coupled receptor	GPCR
P32247	680	G protein-coupled receptor	GPCR
Q16581	719	G protein-coupled receptor	GPCR
P21730	728	G protein-coupled receptor	GPCR
P30988	799	G protein-coupled receptor	GPCR
P41180	846	G protein-coupled receptor	GPCR
P32238	886	G protein-coupled receptor	GPCR
P32239	887	G protein-coupled receptor	GPCR
P48960	976	G protein-coupled receptor	GPCR
P11229	1128	G protein-coupled receptor	GPCR
P08172	1129	G protein-coupled receptor	GPCR
P20309	1131	G protein-coupled receptor	GPCR
P08173	1132	G protein-coupled receptor	GPCR
P08912	1133	G protein-coupled receptor	GPCR
P32246	1230	G protein-coupled receptor	GPCR
P51677	1232	G protein-coupled receptor	GPCR
P51679	1233	G protein-coupled receptor	GPCR
P51681	1234	G protein-coupled receptor	GPCR
P51684	1235	G protein-coupled receptor	GPCR
P32248	1236	G protein-coupled receptor	GPCR
P51685	1237	G protein-coupled receptor	GPCR
O00590	1238	G protein-coupled receptor	GPCR
Q99788	1240	G protein-coupled receptor	GPCR
Q15722	1241	G protein-coupled receptor	GPCR
P21554	1268	G protein-coupled receptor	GPCR
P34972	1269	G protein-coupled receptor	GPCR
P34998	1394	G protein-coupled receptor	GPCR
Q13324	1395	G protein-coupled receptor	GPCR
P49238	1524	G protein-coupled receptor	GPCR
P21728	1812	G protein-coupled receptor	GPCR
P14416	1813	G protein-coupled receptor	GPCR
P35462	1814	G protein-coupled receptor	GPCR
P21917	1815	G protein-coupled receptor	GPCR
P21918	1816	G protein-coupled receptor	GPCR
P32249	1880	G protein-coupled receptor	GPCR
P21453	1901	G protein-coupled receptor	GPCR
Q92633	1902	G protein-coupled receptor	GPCR
Q99500	1903	G protein-coupled receptor	GPCR
P25101	1909	G protein-coupled receptor	GPCR
P24530	1910	G protein-coupled receptor	GPCR
Q9NYQ7	1951	G protein-coupled receptor	GPCR
Q9HCU4	1952	G protein-coupled receptor	GPCR
Q14246	2015	G protein-coupled receptor	GPCR
P25116	2149	G protein-coupled receptor	GPCR
P55085	2150	G protein-coupled receptor	GPCR
O00254	2151	G protein-coupled receptor	GPCR
P21462	2357	G protein-coupled receptor	GPCR
P25090	2358	G protein-coupled receptor	GPCR
P25089	2359	G protein-coupled receptor	GPCR
P23945	2492	G protein-coupled receptor	GPCR
Q16570	2532	G protein-coupled receptor	GPCR
Q14332	2535	G protein-coupled receptor	GPCR
Q9UBS5	2550	G protein-coupled receptor	GPCR
P47211	2587	G protein-coupled receptor	GPCR
P47871	2642	G protein-coupled receptor	GPCR
P0DN77	2652	G protein-coupled receptor	GPCR
P0DN78	2652	G protein-coupled receptor	GPCR
P04001	2652	G protein-coupled receptor	GPCR
Q02643	2692	G protein-coupled receptor	GPCR
Q92847	2693	G protein-coupled receptor	GPCR
P48546	2696	G protein-coupled receptor	GPCR
P43220	2740	G protein-coupled receptor	GPCR
P30968	2798	G protein-coupled receptor	GPCR
P46091	2825	G protein-coupled receptor	GPCR
P46092	2826	G protein-coupled receptor	GPCR
P46089	2827	G protein-coupled receptor	GPCR
P46093	2828	G protein-coupled receptor	GPCR
P46094	2829	G protein-coupled receptor	GPCR
P46095	2830	G protein-coupled receptor	GPCR
P48145	2831	G protein-coupled receptor	GPCR
P48146	2832	G protein-coupled receptor	GPCR
P49682	2833	G protein-coupled receptor	GPCR
P49683	2834	G protein-coupled receptor	GPCR
P47775	2835	G protein-coupled receptor	GPCR
Q9UKP6	2837	G protein-coupled receptor	GPCR
P49685	2838	G protein-coupled receptor	GPCR
Q13304	2840	G protein-coupled receptor	GPCR
Q14330	2841	G protein-coupled receptor	GPCR
Q15760	2842	G protein-coupled receptor	GPCR
Q99678	2843	G protein-coupled receptor	GPCR
Q99679	2844	G protein-coupled receptor	GPCR
Q99680	2845	G protein-coupled receptor	GPCR
Q99677	2846	G protein-coupled receptor	GPCR
Q99705	2847	G protein-coupled receptor	GPCR
O00155	2848	G protein-coupled receptor	GPCR
Q8NDV2	2849	G protein-coupled receptor	GPCR
Q9NS67	2850	G protein-coupled receptor	GPCR
Q99527	2852	G protein-coupled receptor	GPCR
O00270	2853	G protein-coupled receptor	GPCR
O75388	2854	G protein-coupled receptor	GPCR
Q49SQ1	2856	G protein-coupled receptor	GPCR
Q9UPC5	2857	G protein-coupled receptor	GPCR
Q9HC97	2859	G protein-coupled receptor	GPCR
O15354	2861	G protein-coupled receptor	GPCR
O43193	2862	G protein-coupled receptor	GPCR
O43194	2863	G protein-coupled receptor	GPCR
O14842	2864	G protein-coupled receptor	GPCR
O14843	2865	G protein-coupled receptor	GPCR
O15529	2866	G protein-coupled receptor	GPCR
O15552	2867	G protein-coupled receptor	GPCR
Q13255	2911	G protein-coupled receptor	GPCR
Q14416	2912	G protein-coupled receptor	GPCR
Q14832	2913	G protein-coupled receptor	GPCR
Q14833	2914	G protein-coupled receptor	GPCR
P41594	2915	G protein-coupled receptor	GPCR
O15303	2916	G protein-coupled receptor	GPCR
Q14831	2917	G protein-coupled receptor	GPCR
O00222	2918	G protein-coupled receptor	GPCR
P30550	2925	G protein-coupled receptor	GPCR
O43613	3061	G protein-coupled receptor	GPCR
O43614	3062	G protein-coupled receptor	GPCR
P35367	3269	G protein-coupled receptor	GPCR
P25021	3274	G protein-coupled receptor	GPCR
P08908	3350	G protein-coupled receptor	GPCR
P28222	3351	G protein-coupled receptor	GPCR
P28221	3352	G protein-coupled receptor	GPCR
P28566	3354	G protein-coupled receptor	GPCR
P30939	3355	G protein-coupled receptor	GPCR
P28223	3356	G protein-coupled receptor	GPCR
P41595	3357	G protein-coupled receptor	GPCR
P28335	3358	G protein-coupled receptor	GPCR
Q13639	3360	G protein-coupled receptor	GPCR
P47898	3361	G protein-coupled receptor	GPCR
P50406	3362	G protein-coupled receptor	GPCR
P34969	3363	G protein-coupled receptor	GPCR
P25024	3577	G protein-coupled receptor	GPCR
P25025	3579	G protein-coupled receptor	GPCR
P22888	3973	G protein-coupled receptor	GPCR
P04201	4142	G protein-coupled receptor	GPCR
Q01726	4157	G protein-coupled receptor	GPCR
Q01718	4158	G protein-coupled receptor	GPCR
P41968	4159	G protein-coupled receptor	GPCR
P32245	4160	G protein-coupled receptor	GPCR
P33032	4161	G protein-coupled receptor	GPCR
P48039	4543	G protein-coupled receptor	GPCR
P49286	4544	G protein-coupled receptor	GPCR
P28336	4829	G protein-coupled receptor	GPCR
P25929	4886	G protein-coupled receptor	GPCR
P49146	4887	G protein-coupled receptor	GPCR
Q15761	4889	G protein-coupled receptor	GPCR
P30989	4923	G protein-coupled receptor	GPCR
P51810	4935	G protein-coupled receptor	GPCR
P41143	4985	G protein-coupled receptor	GPCR
P41145	4986	G protein-coupled receptor	GPCR
P41146	4987	G protein-coupled receptor	GPCR
P35372	4988	G protein-coupled receptor	GPCR
P34982	4991	G protein-coupled receptor	GPCR
O43749	4992	G protein-coupled receptor	GPCR
O95371	4993	G protein-coupled receptor	GPCR
P47881	4994	G protein-coupled receptor	GPCR
P47893	4995	G protein-coupled receptor	GPCR
P30559	5021	G protein-coupled receptor	GPCR
P47900	5028	G protein-coupled receptor	GPCR
